id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
4047596,「LICENSED」Enjoy Central Tokyo Yamanote Life,6504053,Bryan,,Shinagawa Ku,35.62633,139.7235,Entire home/apt,20000,3,196,2020-05-14,2.08,4,82,0,M130000365
8731635,lovely new town house by Sky Tree,45410526,Josie,,Sumida Ku,35.7149,139.81431,Private room,3000,1,120,2022-05-04,1.62,2,330,5,M130001330
6613961,Room205 Ikebukuro is 5 min by train,24219962,Hiroya,,Kita Ku,35.75787,139.72153,Private room,1914,3,39,2020-02-13,0.46,6,88,0,M130001128
4050925,Airport transfer service&Asakusa traditional house,21004633,Yoshi,,Taito Ku,35.71433,139.79878,Entire home/apt,10000,1,485,2022-04-23,5.16,6,132,6,Hotels and Inns Business Act | 東京都台東区台東保健所 | 30台台健生環き第122号
6646878,near shibuya quiet residential area,34561184,Toshiro & Tanya,,Setagaya Ku,35.65191,139.66968,Private room,6980,1,89,2022-04-21,1.04,5,364,1,M130000233
8783754,New! near Sensoji Temple Free WiFi,43145433,武志,,Taito Ku,35.71806,139.79887,Entire home/apt,8500,1,207,2022-06-04,2.72,2,146,6,M130000059
8784897,"Big Studio Apt, 2 Stops to Shinjuku (#4)",36396507,Yuka,,Shibuya Ku,35.67733,139.6789,Entire home/apt,4918,1,209,2022-06-21,2.58,6,38,23,Hotels and Inns Business Act | 渋谷区保健所 | 31渋健生収第3944号
4141228,#211 Private Cozy Apt. in Tokyo,17736560,ﾀﾂﾛｳ (Taturo),,Nakano Ku,35.73417,139.63328,Entire home/apt,6085,3,72,2020-02-10,0.82,9,91,0,Hotels and Inns Business Act | 中野区保健所 | 30中環生環第52号
8815730,"Simple Cozy Apt, 2 Stops to Shinjuku (#5)",36396507,Yuka,,Shibuya Ku,35.67694,139.67878,Entire home/apt,5128,1,152,2022-06-01,1.87,6,63,6,Hotels and Inns Business Act | 渋谷区保健所 | 31渋健生収第3883号
6648293,"High speed internet ,8min walk from JR Osaki",5749679,Sayoko,,Shinagawa Ku,35.61486,139.726,Entire home/apt,4543,2,273,2022-06-14,3.20,2,139,13,Hotels and Inns Business Act | 品川区保健所 | 30品保生環き第51号
4222643,Decoboco hanare,21769906,Decoboco,,Koto Ku,35.6806,139.81931,Entire home/apt,7714,2,310,2022-01-30,3.30,2,10,1,M130015171
8883048,Group Family Shinjuku 8min Max11ppl 4Bedrooms & KD,46117832,Yusuke,,Suginami Ku,35.7011,139.65725,Entire home/apt,25000,2,152,2020-09-22,1.91,1,0,0,M130000108
4360718,(2) 5ppl 11mins Shinjuku 17 Shibuya. -JR Jujo Sta,19152993,Sei,,Kita Ku,35.76094,139.71652,Entire home/apt,4591,3,182,2020-03-09,1.97,7,77,0,M130004688
6670367,Tokyo Skytree Flat (2 Bedroom)for Family or Couple,31651173,Toshi,,Sumida Ku,35.71285,139.81568,Entire home/apt,9000,1,121,2021-01-12,1.43,1,0,0,M130002289
4388283,Sunny room in residential area in 国分寺 1st Floor,10969488,Como,,Kokubunji Shi,35.70919,139.48074,Private room,2786,2,59,2022-06-07,0.65,3,318,8,M130002755
6719865,Yanesen  Traditional Nagaya house,11025259,Takamitsu,,Taito Ku,35.72024,139.76607,Entire home/apt,16201,3,134,2020-02-08,1.59,1,337,0,M130000440
8893054,Japanese traditional type room,33478325,Yukihiko,,Katsushika Ku,35.74412,139.86214,Private room,5000,2,21,2019-09-15,0.40,7,0,0,Hotels and Inns Business Act | 葛飾区保健所 | 26葛保生第3738号
4396219,Nishi-Ogikubo 1BR Twin Type-B (SSH1BRT-B) 2F,18776800,LiveinAsia,,Suginami Ku,35.70399,139.59775,Entire home/apt,13500,3,29,2022-06-18,0.31,18,29,2,M130002742
8947448,【日帰り・貸切】浅草・スカイツリー近くの古民家ゲストハウス,37087932,Konoha House,,Sumida Ku,35.70944,139.80191,Entire home/apt,6000,1,49,2021-12-25,0.61,3,0,9,M130001132
6732871,"Ueno,Asakusa,subway2min.3BR,6BED,*Luxuary house*",22601823,Jiyoung,,Taito Ku,35.71079,139.7956,Entire home/apt,20000,2,131,2020-12-19,1.54,2,363,0,M130020615
4396221,Nishi-Ogikubo 1BR Roomy (SSH1BRR) 5F,18776800,LiveinAsia,,Suginami Ku,35.70399,139.59775,Entire home/apt,17000,3,23,2021-04-01,0.26,18,0,0,M130002749
4495014,(6) 11mins Shinjuku. 17mins Shibuya. -JR Jujo Sta.,19152993,Sei,,Kita Ku,35.76111,139.71576,Entire home/apt,3411,3,200,2022-05-01,2.20,7,0,2,M130006697
6738906,"★Ueno,Asakusa, subway 2min.2BR,3BED,narita51min",22601823,Jiyoung,,Taito Ku,35.71149,139.79425,Entire home/apt,12000,2,121,2021-01-05,1.42,2,356,0,M130020617
8950449,TOKYO ROOM with Pockt WIFI!,14906609,Jay,,Toshima Ku,35.73077,139.72147,Entire home/apt,4725,3,246,2022-03-25,3.04,6,0,11,M130003232
4540924,"3persons Hino room #2, Shinjuku28min Shibuya38min",23416902,Naga,,Hino Shi,35.68587,139.39428,Entire home/apt,9963,5,35,2020-02-26,0.38,2,364,0,M130008297
8995057,Shinjuku2min HigashiShinjuku 0.5min　 sterilizer,43979015,Ohkubo,,Shinjuku Ku,35.70006,139.70599,Entire home/apt,6000,1,199,2022-05-29,2.82,4,71,2,M130003325
6749824,1 hour from the airport.,35340956,Yoshio,,Taito Ku,35.7242,139.77766,Private room,4200,1,109,2020-01-28,1.46,2,97,0,M130000164
4606903,Reversible Destiny Lofts/for2people,23871736,Matsuda,,Mitaka Shi,35.680981,139.538055,Private room,20000,3,23,2020-01-02,0.31,2,111,0,M130004784
6785470,DOMUS MUSASHINO -Sakura View-,35525878,Kanako,,Kodaira Shi,35.72576,139.50954,Entire home/apt,5100,5,59,2020-03-31,0.72,1,174,0,M130000194
8995712,3 min from Sta. Ueno Park 10min walk! #201,46674978,Namio,,Taito Ku,35.71968,139.7652,Entire home/apt,13575,1,267,2022-03-16,3.30,3,8,1,Hotels and Inns Business Act | 文京区文京保健所 | ２０１９文文生環き第５１０号
4616579,Furnished Private Apt.213,17736560,ﾀﾂﾛｳ (Taturo),,Nakano Ku,35.73414,139.63305,Entire home/apt,6085,3,73,2020-03-15,0.81,9,91,0,Hotels and Inns Business Act | 中野区保健所 | 30中環生環第52号
4673248,Reversible Destiny Lofts/for4people,23871736,Matsuda,,Mitaka Shi,35.680981,139.538055,Entire home/apt,22000,3,37,2022-05-17,0.42,2,146,2,M130004785
9001233,S&H: Private Sweet in Musician's Home with Piano,29543799,Satoshi & Hitomi,,Tama Shi,35.63905,139.43626,Entire home/apt,8000,14,118,2022-04-24,1.48,4,0,1,M130001544
6800607,#313 Private Cozy Apt. in Tokyo,17736560,ﾀﾂﾛｳ (Taturo),,Nerima Ku,35.73624,139.63247,Entire home/apt,6085,3,35,2021-01-11,0.41,9,91,0,Hotels and Inns Business Act | 中野区保健所 |  30中環生環第52号
4690684,"To Shinjuku,Shibuya,Ghibli,and Mt.Takao,Okutama(2)",22643572,Sachiko&Kurara,,Higashimurayama Shi,35.75851,139.47982,Shared room,3000,4,3,2018-08-23,0.03,1,174,0,M130000063
6803014,"Mid-Tokyo, Nature-Rich - Designer""Tiny"" House",35614067,Kan,,Minato Ku,35.63612,139.72575,Entire home/apt,20089,3,142,2022-06-06,1.68,1,132,3,M130002333
6805147,"最适合家族旅游的新型民宿,期待您的光临！",35623696,巍,,Adachi Ku,35.76922,139.77947,Entire home/apt,20000,2,85,2019-11-23,1.03,1,180,0,M130002089
9004085,"My Home in Tokyo, Chambre 40mts
駅から4分静かな住宅街1階貸切",43642983,Akiko,,Setagaya Ku,35.64556,139.62397,Private room,6000,1,118,2021-01-18,1.50,1,123,0,M130002097
9006622,Licensed LM101 2min Oyama 3mins Ikebukuro 6th Year,22193183,Kyoko,,Itabashi Ku,35.74833,139.70416,Entire home/apt,6300,4,129,2022-01-02,1.59,2,100,1,M130009193
4750169,4persons! Shinjuku30min Tokyo45min!,23416902,Naga,,Hino Shi,35.68548,139.39496,Entire home/apt,9963,5,44,2020-01-17,0.50,2,365,0,M130008296
4813245,*NEW*TOKYO HOUSE group&family upto7 & carpark WIFI,9782688,Kevin,,Toshima Ku,35.73055,139.68657,Entire home/apt,20656,3,142,2020-07-03,1.59,5,364,0,M130006713
9036683,2 min. to Asakusa line - Quiet area,47063863,Masa,,Ota Ku,35.59621,139.70935,Entire home/apt,5057,2,109,2022-05-06,1.44,1,205,4,Special Economic Zoning Act | 30健生発第11480号
9081390,"Central Tokyo, 2min  Station",44607845,Shin,,Shinjuku Ku,35.68634,139.72131,Entire home/apt,11476,4,179,2021-03-20,2.23,1,0,0,M130005035
6812578,"Female,Couple/Less 15min to Shibuya",26386727,Mami,,Shinagawa Ku,35.62302,139.70141,Private room,5000,1,194,2022-06-05,2.32,1,4,19,M130000238
6837981,SHITAMACHI BASE/Quiet new apt.room103/skytree view,33170407,Hiroyoshi,,Sumida Ku,35.71848,139.81109,Entire home/apt,11071,1,52,2022-05-31,0.61,11,19,8,Hotels and Inns Business Act | 東京都墨田区保健所 | 27墨福衛生環第213号
6838363,SHITAMACHI BASE/Quiet new apt.room201/skytree view,33170407,Hiroyoshi,,Sumida Ku,35.71893,139.81294,Entire home/apt,11071,1,48,2022-05-30,0.58,11,28,11,Hotels and Inns Business Act | 東京都墨田区保健所 | 27墨福衛生環第213号
6838964,SHITAMACHI BASE/Quiet new apt.room202/skytree view,33170407,Hiroyoshi,,Sumida Ku,35.72,139.81074,Entire home/apt,11071,1,42,2022-05-19,0.50,11,39,12,Hotels and Inns Business Act | 東京都墨田区保健所 | 27墨福衛生環第213号
4817291,56㎡ Let's go to Asakusa & Akihabara,23595333,Keiko,,Taito Ku,35.72804,139.79048,Entire home/apt,10000,1,272,2022-05-14,3.04,2,350,6,Hotels and Inns Business Act | 東京都台東区台東保健所 | 30台台健生環き第219号
6856801,Nishi-Ogikubo 1BR Studio Type-B (SSH1BRS-B) 5F,18776800,LiveinAsia,,Suginami Ku,35.70402,139.5977,Entire home/apt,12000,3,46,2020-02-17,0.58,18,44,0,M130002746
9130390,near the shinjuku woman only,45860379,So,,Nakano Ku,35.71406,139.6762,Private room,4000,2,201,2021-04-30,2.55,1,0,0,M130000417
4825779,Japanese Modern Apt / 2 Stops to Shinjuku (#1),24812892,Mao,,Shibuya Ku,35.67744,139.68058,Entire home/apt,5836,1,238,2022-03-28,2.61,1,56,7,Hotels and Inns Business Act | 渋谷区保健所 | 31渋健生収第3946号
9158327,Oshiage sta 3min / Near SkyTree&Aakusa  Free wifi,43721134,Shio,,Sumida Ku,35.70672,139.81335,Entire home/apt,7500,2,133,2021-07-07,1.66,3,109,1,M130007909
4827373,calm room-A  3min from Shinjuku by Subway,24026566,Kazu,,Nakano Ku,35.6929,139.67914,Private room,8200,1,196,2020-02-19,2.16,2,328,0,M130001011
9163537,"Licensed 2min Oyama 3 stops Ikebukuro, 6th Year!",22193183,Kyoko,,Itabashi Ku,35.7469,139.70446,Private room,6100,3,103,2021-09-01,1.28,2,174,1,M130009198
6874108,[M4A] Shinjuku/Shin-Okubo 5 min Comfy Real Beds,269182185,Sumifuku,,Shinjuku Ku,35.70159,139.70653,Entire home/apt,20571,1,149,2022-03-23,1.77,21,0,20,M130001802
4849854,Villa Takaosan,400207807,さやか,,Hachioji Shi,35.63738,139.2863,Entire home/apt,12286,2,156,2022-05-14,1.71,1,322,18,M130001407
6875368,One hour from the airport.Good access to all,35340956,Yoshio,,Taito Ku,35.72413,139.77771,Private room,4500,1,120,2022-05-16,1.43,2,203,5,M130000164
9175436,Japanese-style guest house near Asakusa & Skytree,37087932,Konoha House,,Sumida Ku,35.70944,139.80191,Entire home/apt,12857,1,251,2022-06-05,3.14,3,243,23,M130001132
4888140,(1) 5ppl 2bank beds 11mins Shinjuku. -JR Jujo Sta.,19152993,Sei,,Kita Ku,35.76117,139.71597,Entire home/apt,5454,3,196,2022-05-05,2.19,7,80,5,M130004685
9176301,Max6ppl 2BR 6 stops away from Asakusa and SkyTree,12353736,Takano,,Katsushika Ku,35.73541,139.85059,Entire home/apt,10371,1,85,2022-06-11,1.12,2,267,11,Hotels and Inns Business Act | 東京都葛飾区保健所 | 30葛保生環第154号
6914633,☆KOUENJI 5min / SHINJUKU 9min (Free WiFi) ☆,33705289,Tomomasa,,Suginami Ku,35.70565,139.65262,Entire home/apt,5800,1,226,2022-02-12,2.67,3,302,5,M130001781
4909611,J's APT 2 Bed Rooms + Free Portable Wi-Fi,7740848,K Family,,Katsushika Ku,35.73809,139.85124,Entire home/apt,10086,4,286,2022-01-25,3.16,8,225,1,M130002147
6939941,"#301Good access 2 central Tokyo,7mins Sta",30883070,Takeshi,,Koto Ku,35.68288,139.81552,Private room,2639,1,322,2021-05-01,3.79,30,175,0,Hotels and Inns Business Act | 東京都江東区保健所 | ２８江健生環き第１０４号
9206226,Dormitory for women,46900709,Grapehouse Koenji,,Nakano Ku,35.71019,139.64929,Shared room,3300,1,98,2022-06-02,1.27,4,168,3,Hotels and Inns Business Act | 東京都中野区保健所 | 30中環生環第245号
4917347,Cedar APT  +  Free Pocket Wi-Fi,7740848,K Family,,Katsushika Ku,35.73816,139.85174,Entire home/apt,9286,4,268,2022-03-05,2.97,8,248,1,M130002147
6975801,"Japanese Modern Studio, 2 stops to Shinjuku (#2)",36396507,Yuka,,Shibuya Ku,35.67681,139.67929,Entire home/apt,4641,1,162,2022-04-27,1.91,6,23,6,Hotels and Inns Business Act | 渋谷区保健所 | 31渋健生収第3881号
4925503,#103　新宿/渋谷　テレワーク/受験生/NURO光 FREE WIFI/感染対策済み/駅近,25370510,Mitsuko,,Shibuya Ku,35.67923,139.67571,Entire home/apt,8000,2,173,2022-05-22,2.30,6,153,9,M130002439
4925745,New House 100㎡ near metro happy!!!!,23595333,Keiko,,Taito Ku,35.72951,139.79137,Entire home/apt,18000,1,266,2022-06-13,3.12,2,306,11,Hotels and Inns Business Act | 東京都台東区台東保健所 | 30台台健生環き第220号
4926317,#102 SHIBUYA SHINJUKU 幡ヶ谷駅徒歩5分 観光ショッピングに便利！,25370510,Mitsuko,,Shibuya Ku,35.68068,139.6753,Entire home/apt,8000,1,269,2020-11-06,2.98,6,0,0,M130003221
4926426,#203 新宿/渋谷　テレワーク/受験生/NURO光 FREE WIFI/感染対策済み/駅近,25370510,Mitsuko,,Shibuya Ku,35.67933,139.67511,Entire home/apt,8000,2,228,2021-08-17,2.62,6,0,1,M130002430
4958750,Convenient charming house,20993205,Seiichi & Keiko,,Edogawa Ku,35.73673,139.88586,Private room,5000,3,100,2020-02-26,1.14,1,174,0,M130000008
5070495,Private Cozy Apt. 111 in Tokyo,17736560,ﾀﾂﾛｳ (Taturo),,Nakano Ku,35.73496,139.63132,Entire home/apt,6085,3,74,2020-11-26,0.83,9,68,0,Hotels and Inns Business Act | 中野区保健所 | 30中環生環第52号
9829226,[M3B] 5 min to Sta. New Studio + Massage Chair,269182185,Sumifuku,,Shinjuku Ku,35.7005,139.70613,Entire home/apt,18514,1,64,2022-03-02,0.81,21,31,5,M130001796
9834733,Ikebukuro 10mins New2Floor House 5mins to Shinjuku,50107022,Jojo,,Toshima Ku,35.73135,139.72254,Entire home/apt,11943,1,140,2022-03-06,1.80,2,319,1,M130003199
9844959,Shinjuku/ 3 min walk from station★incl mwifi #OH1,36898142,Ichimaru,,Shinjuku Ku,35.69241,139.70754,Entire home/apt,7425,1,145,2020-02-28,1.83,5,0,0,M130002467
9872793,＊C＊Charming & Quiet Apt in Authentic Tokyo local,44812749,Japanstay,,Suginami Ku,35.67275,139.65971,Entire home/apt,9429,2,102,2020-02-09,1.34,5,190,0,Hotels and Inns Business Act | 東京都杉並区保健所 | 30杉保衛環第331号
9894328,[M4B] 5 min to Sta. Shinjuku!! Bright New Studio,269182185,Sumifuku,,Shinjuku Ku,35.69963,139.70784,Entire home/apt,6750,1,135,2022-05-04,1.71,21,35,36,M130001806
9910925,【EG-PT1】高級シングルベッド+シングル布団【個室】,49237439,Ken,,Edogawa Ku,35.74012,139.89638,Private room,2000,3,10,2022-06-03,0.13,9,261,2,M130002463
9220482,"Simple Cozy Studio Apt, 2 Stops to Shinjuku (#6)",36396507,Yuka,,Shibuya Ku,35.67692,139.68061,Entire home/apt,4884,1,172,2022-05-22,2.14,6,55,10,Hotels and Inns Business Act | 渋谷区保健所 | 31渋健生収第3947号
9914067,【EG-PT2】シングルベッド【個室】2,49237439,Ken,,Edogawa Ku,35.74012,139.89638,Private room,1700,3,10,2020-02-20,0.16,9,364,0,M130002463
9916592,【EG-PA2】高級シングルベッドの個室【個室】その２,49237439,Ken,,Edogawa Ku,35.74012,139.89638,Private room,2200,3,13,2022-05-12,0.19,9,332,4,M130002463
7038511,3番伝統日本家屋都内には珍しい东京日本Free Wifi-2,29681737,文娟,,Itabashi Ku,35.76456,139.67015,Private room,7800,1,51,2019-11-11,0.60,5,365,0,M130001805
9916890,【EG-PT3】small doubleベッド＋ミニクローゼット＋冷蔵庫　12.4㎡（7.5帖,49237439,Ken,,Edogawa Ku,35.74012,139.89638,Private room,2200,3,24,2022-04-02,0.36,9,326,1,M130002463
7038739,伝統日本家屋都内には珍しい东京日本Free Wifi,29681737,文娟,,Nerima Ku,35.76455,139.66829,Private room,6880,1,24,2019-08-12,0.29,5,365,0,M130001805
9239019,SHINJUKU W Fuji House Great VALUE * 2rms 2baths *,10986553,Veronica,,Suginami Ku,35.69144,139.66396,Entire home/apt,6086,2,80,2021-08-17,1.00,1,303,1,M130013034
9918202,狭い部屋　押入れ無し　隣が居室ではない独立個室（つまり多少、音に強い）,49237439,Ken,,Edogawa Ku,35.74012,139.89638,Private room,1900,5,5,2022-03-03,0.08,9,354,1,M130002463
9280298,4min from Ebisu st. 2017.Aug renovation studio.,48192801,ゆき,,Shibuya Ku,35.64451,139.70892,Entire home/apt,7071,2,50,2022-06-12,0.62,1,80,4,Hotels and Inns Business Act | 渋谷区保健所 | 31渋健生収第2392号
7057399,102Tokyo JRHiraiSt. take a walk 9minutes apartment,37012733,Mariko,,Edogawa Ku,35.70208,139.84227,Entire home/apt,3000,14,48,2022-05-13,0.64,3,90,3,M130005528
9918547,【EG-PA4】高級シングルベッドのコンパクトな洋室【個室】その４,49237439,Ken,,Edogawa Ku,35.74012,139.89638,Private room,2500,3,15,2022-06-13,0.19,9,353,3,M130002463
7074127,traditional Japanese style house,29606498,Enomoto,,Adachi Ku,35.77725,139.79232,Private room,7000,2,54,2019-11-03,0.64,1,180,0,M130000935
9437825,Nishi-Ogikubo 1BR Box (SSH1BRBox) 5F,18776800,LiveinAsia,,Suginami Ku,35.70399,139.59775,Entire home/apt,13000,3,13,2019-11-04,0.17,18,202,0,M130002745
9946339,Female 4 bed dorm,51117483,Nana,,Toshima Ku,35.73414,139.72856,Shared room,5000,4,3,2017-05-05,0.04,5,364,0,M130026391
9442462,Private Room for women,46900709,Grapehouse Koenji,,Nakano Ku,35.7102,139.64928,Private room,9643,1,15,2020-11-23,0.23,4,83,0,Hotels and Inns Business Act | 東京都中野区保健所 | 30中環生環第245号
7123125,Condo 201 (Fully Renovated Flat in Central Tokyo),37312047,Kae,,Minato Ku,35.65681,139.75271,Entire home/apt,16000,30,66,2018-08-15,0.79,4,179,0,M130009797
7136098,☆☆KOUENJI 5min / SHINJUKU 10min Free WiFi ☆☆,33705289,Tomomasa,,Suginami Ku,35.70522,139.65431,Entire home/apt,5800,1,95,2022-04-21,1.13,3,321,1,M130001777
9984949,Female Only 4 bed dorm. 2 min. from Otsuka sta.,51117483,Nana,,Toshima Ku,35.73255,139.72756,Shared room,1310,30,9,2022-02-06,0.11,5,364,1,M130026391
7149882,a) 4min walk Ikebukuro/ 78 sqm/ Free wifi/ 8BEDS,29253527,Sato,,Toshima Ku,35.73334,139.70837,Entire home/apt,9171,2,146,2022-05-30,1.74,6,87,10,Hotels and Inns Business Act | 東京都豊島区池袋保健所 | 元豊池保衛環き第81号
10002680,Graffiti Apt / HTTH WiFi / Max 4pax / 2min to Sta.,40834345,Kenny,,Chofu Shi,35.65474,139.53082,Entire home/apt,6400,2,101,2022-06-18,1.33,3,97,11,M130008544
7162899,【貸切】レトロゲームが遊べる古民家,37087932,Konoha House,,Sumida Ku,35.70944,139.80193,Entire home/apt,7500,1,249,2021-09-26,3.05,3,0,3,M130001132
9478081,Close to Shibuya/Quiet Neighborhood,49126653,Yuka,,Setagaya Ku,35.64484,139.67585,Private room,3186,2,180,2022-06-15,2.24,1,14,15,M130000656
10041494,【ﾗｲｾﾝｽ取得済み】山手線池袋6分 東大4分 浅草20分 受験宿 #102 光WIFI,50268519,Hideyoshi,,Bunkyo Ku,35.7334,139.75414,Entire home/apt,10857,14,39,2020-06-07,0.61,6,91,0,M130000506
9481712,001-702　Oshiage/ 10min walk from TokyoSkyTree,49146494,Shino,,Sumida Ku,35.70806,139.8169,Entire home/apt,12643,1,146,2022-01-02,1.92,5,264,4,Hotels and Inns Business Act | 東京都墨田区保健所 | 31墨福衛生環第125号
10061035,ชอบคนไทยHouse(ห้องใต้หลังคา),34475322,Masaru,,Machida Shi,35.58655,139.48375,Private room,3000,1,160,2022-06-19,2.11,2,154,7,M130000049
9518927,Awesome 2 Japanese Gardens by walk,48739707,Maki Nicestaytokyo,,Toshima Ku,35.73891,139.74787,Entire home/apt,19608,1,45,2021-12-30,0.57,3,295,2,M130004325
7170836,直通新宿/秋叶原/东京/成田机场/独栋整租二厕二卫 最大12人入住/步行9分天然温泉/车站接送行李,37525225,鹰,,Katsushika Ku,35.72358,139.85843,Entire home/apt,9800,1,102,2022-05-08,1.81,3,325,4,Hotels and Inns Business Act | 東京都葛飾区保健所 | 30葛保生環第162号
10061086,【ดีจังเฮ้าส์】ห้องพักสไตล์ญี่ปุ่น คนไทยดูแล24ชม.  お寺の中のゲストハウス,50315845,Kanchan,,Taito Ku,35.72065,139.76933,Private room,26000,2,6,2019-04-17,0.12,6,74,0,M130000047
7217107,#212 Good access. Convenient. 7mins to Sta.,30883070,Takeshi,,Koto Ku,35.68288,139.81552,Shared room,1488,1,276,2022-03-17,3.28,30,169,7,Hotels and Inns Business Act | 東京都江東区保健所 | ２８江健生環き第１０４号
9519391,4min station on foot / Shinjyuku 19min by train,28089811,Masato,,Komae Shi,35.62867,139.57602,Entire home/apt,34000,2,143,2022-03-27,2.01,1,307,7,Hotels and Inns Business Act | 東京都多摩府中保健所 | 30府保生き第82号
